customer_id,customer_name,email,country,created_date,source_file
355,Emily Williams,emily.williams355@example.com,Brazil,2022-03-28,customers.csv
356,Isabella White,isabella.white356@example.com,Mexico,2015-09-19,customers.csv
357,Sophia Wilson,sophia.wilson357@example.com,USA,2017-08-21,customers.csv
358,Andrew Gonzalez,andrew.gonzalez358@example.com,Germany,2024-09-17,customers.csv
359,Sophia Miller,sophia.miller359@example.com,Japan,2016-11-30,customers.csv
360,Anthony Davis,anthony.davis360@example.com,India,2016-08-25,customers.csv
361,Abigail Ramirez,abigail.ramirez361@example.com,India,2018-06-28,customers.csv
362,Matthew Wilson,matthew.wilson362@example.com,USA,2015-06-23,customers.csv
363,Abigail Garcia,abigail.garcia363@example.com,Australia,2017-10-23,customers.csv
364,Sophia Brown,sophia.brown364@example.com,Australia,2016-04-21,customers.csv
365,Elizabeth Smith,elizabeth.smith365@example.com,Japan,2017-10-11,customers.csv
366,Nicholas Brown,nicholas.brown366@example.com,Canada,2020-10-03,customers.csv
367,David Davis,david.davis367@example.com,India,2021-08-22,customers.csv
368,Elizabeth Thomas,elizabeth.thomas368@example.com,Mexico,2022-12-14,customers.csv
369,Anthony Garcia,anthony.garcia369@example.com,Australia,2015-04-24,customers.csv
370,Elizabeth Jackson,elizabeth.jackson370@example.com,Brazil,2017-05-24,customers.csv
371,Evelyn Garcia,evelyn.garcia371@example.com,Mexico,2022-09-03,customers.csv
372,Emily Harris,emily.harris372@example.com,Canada,2021-11-11,customers.csv
373,John Smith,john.smith373@example.com,Canada,2016-09-27,customers.csv
374,Sophia Martinez,sophia.martinez374@example.com,Japan,2023-12-28,customers.csv
375,Sarah White,sarah.white375@example.com,Mexico,2017-11-08,customers.csv
376,Matthew Ramirez,matthew.ramirez376@example.com,USA,2018-10-22,customers.csv
377,Olivia Lee,olivia.lee377@example.com,France,2021-07-21,customers.csv
378,Matthew Gonzalez,matthew.gonzalez378@example.com,Brazil,2023-07-09,customers.csv
379,Ryan Clark,ryan.clark379@example.com,Australia,2022-02-24,customers.csv
380,Andrew Ramirez,andrew.ramirez380@example.com,India,2020-11-27,customers.csv
381,Mia Taylor,mia.taylor381@example.com,Germany,2024-11-14,customers.csv
382,Elizabeth Harris,elizabeth.harris382@example.com,Brazil,2017-07-28,customers.csv
383,Anthony Thomas,anthony.thomas383@example.com,USA,2024-04-24,customers.csv
384,Olivia Anderson,olivia.anderson384@example.com,UK,2015-08-06,customers.csv
385,Daniel Johnson,daniel.johnson385@example.com,Germany,2022-06-09,customers.csv
386,Andrew Rodriguez,andrew.rodriguez386@example.com,UK,2018-04-10,customers.csv
387,James Thompson,james.thompson387@example.com,Australia,2020-01-06,customers.csv
388,Charlotte Taylor,charlotte.taylor388@example.com,Brazil,2017-05-24,customers.csv
389,Charlotte Wilson,charlotte.wilson389@example.com,India,2018-11-28,customers.csv
390,Charlotte Gonzalez,charlotte.gonzalez390@example.com,Mexico,2019-02-02,customers.csv
391,Sofia Thomas,sofia.thomas391@example.com,USA,2023-01-03,customers.csv
392,Daniel Perez,daniel.perez392@example.com,Mexico,2023-04-04,customers.csv
393,David Smith,david.smith393@example.com,UK,2017-03-12,customers.csv
394,Elizabeth Harris,elizabeth.harris394@example.com,Australia,2017-02-24,customers.csv
395,Joshua Taylor,joshua.taylor395@example.com,Brazil,2017-11-16,customers.csv
396,Nicholas Martinez,nicholas.martinez396@example.com,Germany,2016-07-21,customers.csv
397,Daniel Hernandez,daniel.hernandez397@example.com,UK,2018-04-19,customers.csv
398,Michael Gonzalez,michael.gonzalez398@example.com,India,2016-05-21,customers.csv
399,William Wilson,william.wilson399@example.com,USA,2022-10-31,customers.csv
400,David Rodriguez,david.rodriguez400@example.com,Canada,2021-12-28,customers.csv
401,Jane Brown,jane.brown401@example.com,Canada,2020-07-25,customers.csv
402,Harper Davis,harper.davis402@example.com,USA,2021-07-06,customers.csv
403,Joshua Martinez,joshua.martinez403@example.com,Brazil,2020-12-08,customers.csv
404,Mia Martinez,mia.martinez404@example.com,India,2020-07-11,customers.csv
405,Evelyn Taylor,evelyn.taylor405@example.com,Mexico,2017-05-25,customers.csv
406,Jane Hernandez,jane.hernandez406@example.com,Canada,2022-10-21,customers.csv
407,Alexander Thomas,alexander.thomas407@example.com,Brazil,2021-03-02,customers.csv
408,Michael Davis,michael.davis408@example.com,India,2020-07-31,customers.csv
409,Nicholas Sanchez,nicholas.sanchez409@example.com,Australia,2022-01-31,customers.csv
410,Evelyn Hernandez,evelyn.hernandez410@example.com,Australia,2021-02-17,customers.csv
411,Mia Sanchez,mia.sanchez411@example.com,Japan,2015-09-30,customers.csv
412,David Jones,david.jones412@example.com,Australia,2019-10-17,customers.csv
413,Emily Perez,emily.perez413@example.com,Mexico,2024-12-07,customers.csv
414,Sophia Taylor,sophia.taylor414@example.com,Japan,2017-02-06,customers.csv
415,Matthew Martinez,matthew.martinez415@example.com,Brazil,2019-01-19,customers.csv
416,Emily Brown,emily.brown416@example.com,France,2020-10-24,customers.csv
417,Sofia Johnson,sofia.johnson417@example.com,France,2017-04-29,customers.csv
418,Anthony Brown,anthony.brown418@example.com,Japan,2016-07-12,customers.csv
419,James Hernandez,james.hernandez419@example.com,Germany,2018-04-20,customers.csv
420,David Hernandez,david.hernandez420@example.com,UK,2019-03-05,customers.csv
421,Michael Moore,michael.moore421@example.com,Mexico,2018-03-05,customers.csv
422,Michael White,michael.white422@example.com,Japan,2017-07-29,customers.csv
423,Andrew Miller,andrew.miller423@example.com,Mexico,2017-08-05,customers.csv
424,Jane Brown,jane.brown424@example.com,India,2023-11-02,customers.csv
425,Isabella Taylor,isabella.taylor425@example.com,Japan,2021-12-25,customers.csv
426,Sarah Thompson,sarah.thompson426@example.com,Japan,2019-10-04,customers.csv
427,Abigail Rodriguez,abigail.rodriguez427@example.com,Canada,2022-03-12,customers.csv
428,Emma Ramirez,emma.ramirez428@example.com,Canada,2016-07-31,customers.csv
429,Amelia Lee,amelia.lee429@example.com,Mexico,2024-07-16,customers.csv
430,David Miller,david.miller430@example.com,Japan,2022-05-12,customers.csv
431,William Moore,william.moore431@example.com,Mexico,2018-02-13,customers.csv
432,Sofia Taylor,sofia.taylor432@example.com,India,2016-07-27,customers.csv
433,Evelyn Wilson,evelyn.wilson433@example.com,Japan,2023-03-02,customers.csv
434,James Lopez,james.lopez434@example.com,Brazil,2016-12-15,customers.csv
435,Ryan White,ryan.white435@example.com,France,2020-05-28,customers.csv
436,Elizabeth Williams,elizabeth.williams436@example.com,Brazil,2016-08-29,customers.csv
437,Sarah Thomas,sarah.thomas437@example.com,France,2015-06-18,customers.csv
438,Andrew Thompson,andrew.thompson438@example.com,Japan,2020-08-25,customers.csv
439,Ryan Harris,ryan.harris439@example.com,Japan,2016-06-12,customers.csv
440,Sarah Taylor,sarah.taylor440@example.com,Japan,2021-05-31,customers.csv
441,William Smith,william.smith441@example.com,UK,2018-08-16,customers.csv
442,Alexander Martinez,alexander.martinez442@example.com,USA,2023-06-23,customers.csv
443,Joshua Lopez,joshua.lopez443@example.com,India,2021-02-21,customers.csv
444,Sofia Miller,sofia.miller444@example.com,Australia,2018-09-07,customers.csv
445,Joseph Williams,joseph.williams445@example.com,Canada,2024-06-20,customers.csv
446,Sophia Anderson,sophia.anderson446@example.com,USA,2020-10-29,customers.csv
447,Elizabeth Clark,elizabeth.clark447@example.com,USA,2015-11-11,customers.csv
448,Ryan Lopez,ryan.lopez448@example.com,Australia,2021-01-15,customers.csv
449,Sophia Moore,sophia.moore449@example.com,USA,2022-02-01,customers.csv
450,William Thomas,william.thomas450@example.com,Australia,2015-05-16,customers.csv
451,Daniel Thompson,daniel.thompson451@example.com,Canada,2019-11-15,customers.csv
452,Sarah Wilson,sarah.wilson452@example.com,Canada,2020-12-16,customers.csv
453,Harper Taylor,harper.taylor453@example.com,Mexico,2019-10-19,customers.csv
454,Joshua Lee,joshua.lee454@example.com,UK,2022-07-23,customers.csv
455,Olivia Taylor,olivia.taylor455@example.com,Germany,2018-04-01,customers.csv
456,Mia White,mia.white456@example.com,Germany,2022-10-16,customers.csv
457,Joshua Perez,joshua.perez457@example.com,France,2021-10-10,customers.csv
458,Ryan Clark,ryan.clark458@example.com,Mexico,2022-09-11,customers.csv
459,Joseph Perez,joseph.perez459@example.com,Brazil,2022-06-06,customers.csv
460,Sofia Miller,sofia.miller460@example.com,UK,2018-06-03,customers.csv
461,Emma Taylor,emma.taylor461@example.com,UK,2016-06-05,customers.csv
462,Amelia Clark,amelia.clark462@example.com,Canada,2016-01-03,customers.csv
463,Michael Perez,michael.perez463@example.com,Japan,2016-04-07,customers.csv
464,Nicholas Miller,nicholas.miller464@example.com,UK,2015-08-15,customers.csv
465,Ryan Taylor,ryan.taylor465@example.com,Australia,2021-02-14,customers.csv
466,William Lopez,william.lopez466@example.com,Japan,2018-05-06,customers.csv
467,Matthew Harris,matthew.harris467@example.com,Mexico,2020-01-16,customers.csv
468,Abigail Perez,abigail.perez468@example.com,USA,2016-12-24,customers.csv
469,Joseph Wilson,joseph.wilson469@example.com,Brazil,2023-11-05,customers.csv
470,Ryan Smith,ryan.smith470@example.com,Japan,2020-12-28,customers.csv
471,Amelia Rodriguez,amelia.rodriguez471@example.com,Canada,2015-10-23,customers.csv
472,Matthew Davis,matthew.davis472@example.com,UK,2018-10-07,customers.csv
473,Matthew Gonzalez,matthew.gonzalez473@example.com,UK,2022-05-05,customers.csv
474,Sarah Williams,sarah.williams474@example.com,UK,2023-03-29,customers.csv
475,Joseph Taylor,joseph.taylor475@example.com,Mexico,2019-12-22,customers.csv
476,Emily Martin,emily.martin476@example.com,Canada,2023-09-20,customers.csv
477,William Ramirez,william.ramirez477@example.com,Australia,2017-12-15,customers.csv
478,Emily Rodriguez,emily.rodriguez478@example.com,Germany,2015-09-17,customers.csv
479,Michael Moore,michael.moore479@example.com,USA,2018-12-03,customers.csv
480,Daniel Thompson,daniel.thompson480@example.com,UK,2016-08-06,customers.csv
481,William Davis,william.davis481@example.com,Germany,2016-03-16,customers.csv
482,Sofia Taylor,sofia.taylor482@example.com,Canada,2023-05-10,customers.csv
483,William Lopez,william.lopez483@example.com,Japan,2016-05-14,customers.csv
484,Emily Thompson,emily.thompson484@example.com,Mexico,2019-06-04,customers.csv
485,Emma Williams,emma.williams485@example.com,UK,2016-02-15,customers.csv
486,Sophia Taylor,sophia.taylor486@example.com,India,2022-08-28,customers.csv
487,Sophia Garcia,sophia.garcia487@example.com,UK,2024-11-18,customers.csv
488,Anthony Moore,anthony.moore488@example.com,Mexico,2018-05-05,customers.csv
489,Jane Perez,jane.perez489@example.com,India,2024-02-02,customers.csv
490,Christopher Johnson,christopher.johnson490@example.com,USA,2015-08-11,customers.csv
491,Anthony Taylor,anthony.taylor491@example.com,India,2023-01-29,customers.csv
492,Sarah Clark,sarah.clark492@example.com,Australia,2017-10-12,customers.csv
493,Mia Taylor,mia.taylor493@example.com,UK,2021-02-04,customers.csv
494,Alexander Lopez,alexander.lopez494@example.com,Canada,2023-02-25,customers.csv
495,Michael Thompson,michael.thompson495@example.com,Germany,2018-05-26,customers.csv
496,Emily Jones,emily.jones496@example.com,USA,2016-12-27,customers.csv
497,Evelyn Thompson,evelyn.thompson497@example.com,France,2023-04-03,customers.csv
498,Jane Rodriguez,jane.rodriguez498@example.com,France,2021-07-28,customers.csv
499,Nicholas Miller,nicholas.miller499@example.com,Japan,2024-10-02,customers.csv
500,Olivia Jackson,olivia.jackson500@example.com,Brazil,2020-04-10,customers.csv
501,Alexander Davis,alexander.davis501@example.com,USA,2018-08-19,customers.csv
502,John Smith,john.smith502@example.com,Japan,2019-12-30,customers.csv
503,John Anderson,john.anderson503@example.com,Australia,2021-12-10,customers.csv
504,David Hernandez,david.hernandez504@example.com,Germany,2024-04-30,customers.csv
505,Michael Ramirez,michael.ramirez505@example.com,Germany,2024-05-06,customers.csv
506,Olivia Harris,olivia.harris506@example.com,Brazil,2024-09-23,customers.csv
507,Ryan Brown,ryan.brown507@example.com,UK,2021-05-02,customers.csv
508,Matthew Martinez,matthew.martinez508@example.com,Australia,2024-10-26,customers.csv
509,Harper Anderson,harper.anderson509@example.com,Brazil,2019-11-12,customers.csv
510,Harper Moore,harper.moore510@example.com,Brazil,2024-09-22,customers.csv
511,Andrew Garcia,andrew.garcia511@example.com,Japan,2017-11-18,customers.csv
512,Charlotte Thompson,charlotte.thompson512@example.com,Australia,2024-01-06,customers.csv
513,Abigail Rodriguez,abigail.rodriguez513@example.com,Canada,2024-06-17,customers.csv
514,Anthony Brown,anthony.brown514@example.com,Mexico,2016-12-22,customers.csv
515,Michael Jackson,michael.jackson515@example.com,Australia,2021-04-09,customers.csv
516,Christopher Perez,christopher.perez516@example.com,France,2018-04-29,customers.csv
517,Nicholas Lopez,nicholas.lopez517@example.com,Japan,2015-06-19,customers.csv
518,William Garcia,william.garcia518@example.com,Germany,2024-09-24,customers.csv
519,Charlotte Ramirez,charlotte.ramirez519@example.com,India,2015-06-05,customers.csv
520,John Ramirez,john.ramirez520@example.com,USA,2020-04-25,customers.csv
521,Amelia Rodriguez,amelia.rodriguez521@example.com,Canada,2019-08-11,customers.csv
522,William Taylor,william.taylor522@example.com,UK,2022-07-27,customers.csv
523,John Hernandez,john.hernandez523@example.com,USA,2023-09-27,customers.csv
524,Charlotte Brown,charlotte.brown524@example.com,UK,2015-05-21,customers.csv
525,Joseph Davis,joseph.davis525@example.com,Brazil,2019-05-14,customers.csv
526,Emma Anderson,emma.anderson526@example.com,India,2019-02-03,customers.csv
527,Emily Hernandez,emily.hernandez527@example.com,India,2020-11-08,customers.csv
528,Amelia Rodriguez,amelia.rodriguez528@example.com,Brazil,2019-06-10,customers.csv
529,David Hernandez,david.hernandez529@example.com,Japan,2019-12-30,customers.csv
530,Daniel Hernandez,daniel.hernandez530@example.com,UK,2020-02-06,customers.csv
531,James Thompson,james.thompson531@example.com,France,2015-04-14,customers.csv
532,Abigail Moore,abigail.moore532@example.com,Mexico,2020-01-05,customers.csv
533,Mia Wilson,mia.wilson533@example.com,Brazil,2023-12-06,customers.csv
534,Christopher Hernandez,christopher.hernandez534@example.com,Mexico,2015-07-07,customers.csv
535,Evelyn Taylor,evelyn.taylor535@example.com,Japan,2016-04-08,customers.csv
536,Sophia Clark,sophia.clark536@example.com,Canada,2017-01-23,customers.csv
537,Emily Miller,emily.miller537@example.com,UK,2015-02-10,customers.csv
538,Emily Hernandez,emily.hernandez538@example.com,Australia,2023-12-05,customers.csv
539,Harper Thompson,harper.thompson539@example.com,UK,2022-08-24,customers.csv
540,John Perez,john.perez540@example.com,Australia,2015-04-21,customers.csv
541,Sarah Williams,sarah.williams541@example.com,USA,2018-09-19,customers.csv
542,Joshua Miller,joshua.miller542@example.com,Canada,2016-09-28,customers.csv
543,David Miller,david.miller543@example.com,Brazil,2018-07-20,customers.csv
544,Anthony Lee,anthony.lee544@example.com,Canada,2016-05-08,customers.csv
545,Abigail Perez,abigail.perez545@example.com,Germany,2019-06-23,customers.csv
546,Sarah Clark,sarah.clark546@example.com,Japan,2017-09-05,customers.csv
547,Joshua Rodriguez,joshua.rodriguez547@example.com,Japan,2019-09-22,customers.csv
548,Emily Ramirez,emily.ramirez548@example.com,India,2017-09-03,customers.csv
549,Christopher Williams,christopher.williams549@example.com,Canada,2015-02-10,customers.csv
550,Christopher Clark,christopher.clark550@example.com,India,2016-10-10,customers.csv
551,Sophia Rodriguez,sophia.rodriguez551@example.com,USA,2020-06-04,customers.csv
552,Nicholas Anderson,nicholas.anderson552@example.com,Australia,2020-04-15,customers.csv
553,Evelyn Lee,evelyn.lee553@example.com,Canada,2022-10-10,customers.csv
554,David Hernandez,david.hernandez554@example.com,USA,2017-03-04,customers.csv
555,Matthew Rodriguez,matthew.rodriguez555@example.com,Mexico,2015-07-28,customers.csv
556,Mia Anderson,mia.anderson556@example.com,Japan,2022-12-09,customers.csv
557,Isabella Ramirez,isabella.ramirez557@example.com,Germany,2018-02-06,customers.csv
558,Evelyn White,evelyn.white558@example.com,India,2019-09-09,customers.csv
559,Anthony White,anthony.white559@example.com,India,2015-10-07,customers.csv
560,Nicholas Brown,nicholas.brown560@example.com,USA,2022-11-29,customers.csv
561,Michael Thompson,michael.thompson561@example.com,Germany,2016-03-07,customers.csv
562,Sofia Moore,sofia.moore562@example.com,USA,2019-05-08,customers.csv
563,Sofia Thomas,sofia.thomas563@example.com,Australia,2017-08-04,customers.csv
564,Ryan Martinez,ryan.martinez564@example.com,Mexico,2016-07-04,customers.csv
565,Olivia Martin,olivia.martin565@example.com,France,2015-08-31,customers.csv
566,Elizabeth Jones,elizabeth.jones566@example.com,Australia,2021-03-11,customers.csv
567,Daniel Harris,daniel.harris567@example.com,Brazil,2022-06-23,customers.csv
568,Alexander Davis,alexander.davis568@example.com,India,2024-02-20,customers.csv
